firstName,lastName,movieTitle,releaseYear
Vince,Guaraldi,A Boy Named Charlie Brown,1970
Henry,Mancini,Darling Lili,1970
Johnny,Mercer,Darling Lili,1970
Leslie,Bricusse,Scrooge,1970
Ian,Fraser,Scrooge,1970
Herbert,W. Spencer,Scrooge,1970
Michel,Legrand,Summer of '42,1971
John,Barry,"Mary, Queen of Scots",1971
Richard,Rodney Bennett,Nicholas and Alexandra,1971
Isaac,Hayes,Shaft,1971
Jerry,Fielding,Straw Dogs,1971
John,Williams,Fiddler on the Roof,1971
Sherman,Brothers,Bedknobs and Broomsticks,1971
Irwin,Kostal,Bedknobs and Broomsticks,1971
Peter,Maxwell Davies,The Boy Friend,1971
Peter,Greenwell,The Boy Friend,1971
Dimitri,Tiomkin,Tchaikovsky,1971
Leslie,Bricusse,Willy Wonka & the Chocolate Factory,1971
Anthony,Newley,Willy Wonka & the Chocolate Factory,1971
Walter,Scharf,Willy Wonka & the Chocolate Factory,1971
Charlie,Chaplin,Limelight,1972
Raymond,Rasch,Limelight,1972
Larry,Russell,Limelight,1972
Nino,Rota,The Godfather,1972
John,Williams,Images,1972
Buddy,Baker,Napoleon and Samantha,1972
John,Williams,The Poseidon Adventure,1972
John,Addison,Sleuth,1972
Ralph,Burns,Cabaret,1972
Gil,Askey,Lady Sings the Blues,1972
Laurence,Rosenthal,Man of La Mancha,1972
Marvin,Hamlisch,The Way We Were,1973
John,Williams,Cinderella Liberty,1973
Georges,Delerue,The Day of the Dolphin,1973
Jerry,Goldsmith,Papillon,1973
John,Cameron,A Touch of Class,1973
Marvin,Hamlisch,The Sting,1973
André,Previn,Jesus Christ Superstar,1973
Herbert,W. Spencer,Jesus Christ Superstar,1973
Andrew,Lloyd Webber,Jesus Christ Superstar,1973
Sherman,Brothers,Tom Sawyer,1973
John,Williams,Tom Sawyer,1973
Nino,Rota,The Godfather Part II,1974
Carmine,Coppola,The Godfather Part II,1974
Jerry,Goldsmith,Chinatown,1974
Richard,Rodney Bennett,Murder on the Orient Express,1974
Alex,North,Shanks,1974
John,Williams,The Towering Inferno,1974
Nelson,Riddle,The Great Gatsby,1974
Alan,Jay Lerner,The Little Prince,1974
Frederick,Loewe,The Little Prince,1974
Douglas,Gamley,The Little Prince,1974
Angela,Morley,The Little Prince,1974
Paul,Williams,Phantom of the Paradise,1974
George,Tipton,Phantom of the Paradise,1974
John,Williams,Jaws,1975
Gerald,Fried,"Birds Do It, Bees Do It",1975
Alex,North,Bite the Bullet,1975
Jack,Nitzsche,One Flew Over the Cuckoo's Nest,1975
Jerry,Goldsmith,The Wind and the Lion,1975
Leonard,Rosenman,Barry Lyndon,1975
Peter,Matz,Funny Lady,1975
Pete,Townshend,Tommy,1975
Jerry,Goldsmith,The Omen,1976
Bernard,Herrmann,Obsession,1976
Jerry,Fielding,The Outlaw Josey Wales,1976
Bernard,Herrmann,Taxi Driver,1976
Lalo,Schifrin,Voyage of the Damned,1976
Leonard,Rosenman,Bound for Glory,1976
Paul,Williams,Bugsy Malone,1976
Roger,Kellaway,A Star Is Born,1976
John,Williams,Star Wars,1977
John,Williams,Close Encounters of the Third Kind,1977
Georges,Delerue,Julia,1977
Maurice,Jarre,"Mohammad, Messenger of God",1977
Marvin,Hamlisch,The Spy Who Loved Me,1977
Jonathan,Tunick,A Little Night Music,1977
Joel,Hirschhorn,Pete's Dragon,1977
Al,Kasha,Pete's Dragon,1977
Irwin,Kostal,Pete's Dragon,1977
Sherman,Brothers,The Slipper and the Rose,1977
Angela,Morley,The Slipper and the Rose,1977
Giorgio,Moroder,Midnight Express,1978
Jerry,Goldsmith,The Boys from Brazil,1978
Ennio,Morricone,Days of Heaven,1978
Dave,Grusin,Heaven Can Wait,1978
John,Williams,Superman,1978
