firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Mildred,Iatrou Morgan,First Man,2018,Best Sound,91st,no
Ethan,Van der Ryn,A Quiet Place,2018,Best Sound,91st,no
Erik,Aadahl,A Quiet Place,2018,Best Sound,91st,no
Skip,Lievsay,Roma,2018,Best Sound,91st,no
Sergio,Díaz,Roma,2018,Best Sound,91st,no
Mark,Taylor,1917,2019,Best Sound,92nd,yes
Stuart,Wilson,1917,2019,Best Sound,92nd,yes
Gary,Rydstrom,Ad Astra,2019,Best Sound,92nd,no
Tom,Johnson,Ad Astra,2019,Best Sound,92nd,no
Mark,Ulano,Ad Astra,2019,Best Sound,92nd,no
Paul,Massey,Ford v Ferrari,2019,Best Sound,92nd,no
David,Giammarco,Ford v Ferrari,2019,Best Sound,92nd,no
Steven,A. Morrow,Ford v Ferrari,2019,Best Sound,92nd,no
Tom,Ozanich,Joker,2019,Best Sound,92nd,no
Dean,Zupancic,Joker,2019,Best Sound,92nd,no
Tod,A. Maitland,Joker,2019,Best Sound,92nd,no
Michael,Minkler,Once Upon a Time in Hollywood,2019,Best Sound,92nd,no
Christian,P. Minkler,Once Upon a Time in Hollywood,2019,Best Sound,92nd,no
Mark,Ulano,Once Upon a Time in Hollywood,2019,Best Sound,92nd,no
Donald,Sylvester,Ford v Ferrari,2019,Best Sound,92nd,yes
Alan,Robert Murray,Joker,2019,Best Sound,92nd,no
Oliver,Tarney,1917,2019,Best Sound,92nd,no
Rachael,Tate,1917,2019,Best Sound,92nd,no
Wylie,Stateman,Once Upon a Time in Hollywood,2019,Best Sound,92nd,no
David,Acord,Star Wars: The Rise of Skywalker,2019,Best Sound,92nd,no
Matthew,Wood,Star Wars: The Rise of Skywalker,2019,Best Sound,92nd,no
Nicolas,Becker,Sound of Metal,2020,Best Sound,93rd,yes
Jaime,Baksht,Sound of Metal,2020,Best Sound,93rd,yes
Michelle,Couttolenc,Sound of Metal,2020,Best Sound,93rd,yes
Carlos,Cortés Navarrete,Sound of Metal,2020,Best Sound,93rd,yes
Phillip,Bladh,Sound of Metal,2020,Best Sound,93rd,yes
Warren,Shaw,Greyhound,2020,Best Sound,93rd,no
Michael,Minkler,Greyhound,2020,Best Sound,93rd,no
Beau,Borders,Greyhound,2020,Best Sound,93rd,no
David,Wyman,Greyhound,2020,Best Sound,93rd,no
Ren,Klyce,Mank,2020,Best Sound,93rd,no
Jeremy,Molod,Mank,2020,Best Sound,93rd,no
David,Parker,Mank,2020,Best Sound,93rd,no
Nathan,Nance,Mank,2020,Best Sound,93rd,no
Drew,Kunin,Mank,2020,Best Sound,93rd,no
Oliver,Tarney,News of the World,2020,Best Sound,93rd,no
Mike,Prestwood Smith,News of the World,2020,Best Sound,93rd,no
William,Miller,News of the World,2020,Best Sound,93rd,no
John,Pritchett,News of the World,2020,Best Sound,93rd,no
Ren,Klyce,Soul,2020,Best Sound,93rd,no
Coya,Elliott,Soul,2020,Best Sound,93rd,no
David,Parker,Soul,2020,Best Sound,93rd,no
Mac,Ruth,Dune,2021,Best Sound,94th,yes
Mark,Mangini,Dune,2021,Best Sound,94th,yes
Theo,Green,Dune,2021,Best Sound,94th,yes
Doug,Hemphill,Dune,2021,Best Sound,94th,yes
Ron,Bartlett,Dune,2021,Best Sound,94th,yes
Denise,Yarde,Belfast,2021,Best Sound,94th,no
Simon,Chase,Belfast,2021,Best Sound,94th,no
James,Mather,Belfast,2021,Best Sound,94th,no
Niv,Adiri,Belfast,2021,Best Sound,94th,no
Simon,Hayes,No Time to Die,2021,Best Sound,94th,no
Oliver,Tarney,No Time to Die,2021,Best Sound,94th,no
James,Harrison,No Time to Die,2021,Best Sound,94th,no
Paul,Massey,No Time to Die,2021,Best Sound,94th,no
Mark,Taylor,No Time to Die,2021,Best Sound,94th,no
Richard,Flynn,The Power of the Dog,2021,Best Sound,94th,no
Robert,Mackenzie,The Power of the Dog,2021,Best Sound,94th,no
Tara,Webb,The Power of the Dog,2021,Best Sound,94th,no
Tod,A. Maitland,West Side Story,2021,Best Sound,94th,no
Gary,Rydstrom,West Side Story,2021,Best Sound,94th,no
Brian,Chumney,West Side Story,2021,Best Sound,94th,no
Andy,Nelson,West Side Story,2021,Best Sound,94th,no
Shawn,Murphy,West Side Story,2021,Best Sound,94th,no
Mark,Weingarten,Top Gun: Maverick,2022,Best Sound,95th,yes
James,H. Mather,Top Gun: Maverick,2022,Best Sound,95th,yes
Al,Nelson,Top Gun: Maverick,2022,Best Sound,95th,yes
Chris,Burdon,Top Gun: Maverick,2022,Best Sound,95th,yes
Mark,Taylor,Top Gun: Maverick,2022,Best Sound,95th,yes
Viktor,Prášil,All Quiet on the Western Front,2022,Best Sound,95th,no
Frank,Kruse,All Quiet on the Western Front,2022,Best Sound,95th,no
Markus,Stemler,All Quiet on the Western Front,2022,Best Sound,95th,no
Lars,Ginzel,All Quiet on the Western Front,2022,Best Sound,95th,no
Stefan,Korte,All Quiet on the Western Front,2022,Best Sound,95th,no
Julian,Howarth,Avatar: The Way of Water,2022,Best Sound,95th,no
Gwendolyn,Yates Whittle,Avatar: The Way of Water,2022,Best Sound,95th,no
Dick,Bernstein,Avatar: The Way of Water,2022,Best Sound,95th,no
Christopher,Boyes,Avatar: The Way of Water,2022,Best Sound,95th,no
Gary,Summers,Avatar: The Way of Water,2022,Best Sound,95th,no
Michael,Hedges,Avatar: The Way of Water,2022,Best Sound,95th,no
Stuart,Wilson,The Batman,2022,Best Sound,95th,no
William,Files,The Batman,2022,Best Sound,95th,no
Douglas,Murray,The Batman,2022,Best Sound,95th,no
Andy,Nelson,The Batman,2022,Best Sound,95th,no
David,Lee,Elvis,2022,Best Sound,95th,no
Wayne,Pashley,Elvis,2022,Best Sound,95th,no
Andy,Nelson,Elvis,2022,Best Sound,95th,no
Michael,Keller,Elvis,2022,Best Sound,95th,no
Tarn,Willers,The Zone of Interest,2023,Best Sound,96th,yes
Johnnie,Burn,The Zone of Interest,2023,Best Sound,96th,yes
Ian,Voigt,The Creator,2023,Best Sound,96th,no
Erik,Aadahl,The Creator,2023,Best Sound,96th,no
Ethan,Van der Ryn,The Creator,2023,Best Sound,96th,no
Tom,Ozanich,The Creator,2023,Best Sound,96th,no
Dean,Zupancic,The Creator,2023,Best Sound,96th,no
Steven,A. Morrow,Maestro,2023,Best Sound,96th,no
Richard,King,Maestro,2023,Best Sound,96th,no
Jason,Ruder,Maestro,2023,Best Sound,96th,no
Tom,Ozanich,Maestro,2023,Best Sound,96th,no
Dean,Zupancic,Maestro,2023,Best Sound,96th,no
Chris,Munro,Mission: Impossible – Dead Reckoning Part One,2023,Best Sound,96th,no
James,H. Mather,Mission: Impossible – Dead Reckoning Part One,2023,Best Sound,96th,no
Chris,Burdon,Mission: Impossible – Dead Reckoning Part One,2023,Best Sound,96th,no
Mark,Taylor,Mission: Impossible – Dead Reckoning Part One,2023,Best Sound,96th,no
Willie,Burton,Oppenheimer,2023,Best Sound,96th,no
Richard,King,Oppenheimer,2023,Best Sound,96th,no
Gary,A. Rizzo,Oppenheimer,2023,Best Sound,96th,no
Kevin,O'Connell,Oppenheimer,2023,Best Sound,96th,no
Gareth,John,Dune: Part Two,2024,Best Sound,97th,yes
Richard,King,Dune: Part Two,2024,Best Sound,97th,yes
Ron,Bartlett,Dune: Part Two,2024,Best Sound,97th,yes
Doug,Hemphill,Dune: Part Two,2024,Best Sound,97th,yes
Tod,A. Maitland,A Complete Unknown,2024,Best Sound,97th,no
Donald,Sylvester,A Complete Unknown,2024,Best Sound,97th,no
Ted,Caplan,A Complete Unknown,2024,Best Sound,97th,no
Paul,Massey,A Complete Unknown,2024,Best Sound,97th,no
David,Giammarco,A Complete Unknown,2024,Best Sound,97th,no
Erwan,Kerzanet,Emilia Pérez,2024,Best Sound,97th,no
Aymeric,Devoldère,Emilia Pérez,2024,Best Sound,97th,no
Maxence,Dussère,Emilia Pérez,2024,Best Sound,97th,no
Cyril,Holtz,Emilia Pérez,2024,Best Sound,97th,no
Niels,Barletta,Emilia Pérez,2024,Best Sound,97th,no
Simon,Hayes,Wicked,2024,Best Sound,97th,no
Nancy,Nugent Title,Wicked,2024,Best Sound,97th,no
Jack,Dolman,Wicked,2024,Best Sound,97th,no
Andy,Nelson,Wicked,2024,Best Sound,97th,no
Randy,Thom,The Wild Robot,2024,Best Sound,97th,no
Brian,Chumney,The Wild Robot,2024,Best Sound,97th,no
Gary,A. Rizzo,The Wild Robot,2024,Best Sound,97th,no
Leff,Lefferts,The Wild Robot,2024,Best Sound,97th,no
