firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Robert,Loggia,Jagged Edge,1985,Best Actor in a Supporting Role,58th,no
Eric,Roberts,Runaway Train,1985,Best Actor in a Supporting Role,58th,no
Michael,Caine,Hannah and Her Sisters,1986,Best Actor in a Supporting Role,59th,yes
Tom,Berenger,Platoon,1986,Best Actor in a Supporting Role,59th,no
Denholm,Elliott,A Room with a View,1986,Best Actor in a Supporting Role,59th,no
Dennis,Hopper,Hoosiers,1986,Best Actor in a Supporting Role,59th,no
Sean,Connery,The Untouchables,1987,Best Actor in a Supporting Role,60th,yes
Albert,Brooks,Broadcast News,1987,Best Actor in a Supporting Role,60th,no
Morgan,Freeman,Street Smart,1987,Best Actor in a Supporting Role,60th,no
Vincent,Gardenia,Moonstruck,1987,Best Actor in a Supporting Role,60th,no
Denzel,Washington,Cry Freedom,1987,Best Actor in a Supporting Role,60th,no
Kevin,Kline,A Fish Called Wanda,1988,Best Actor in a Supporting Role,61st,yes
Alec,Guinness,Little Dorrit,1988,Best Actor in a Supporting Role,61st,no
Martin,Landau,Tucker: The Man and His Dream,1988,Best Actor in a Supporting Role,61st,no
River,Phoenix,Running on Empty,1988,Best Actor in a Supporting Role,61st,no
Dean,Stockwell,Married to the Mob,1988,Best Actor in a Supporting Role,61st,no
Denzel,Washington,Glory,1989,Best Actor in a Supporting Role,62nd,yes
Danny,Aiello,Do the Right Thing,1989,Best Actor in a Supporting Role,62nd,no
Dan,Aykroyd,Driving Miss Daisy,1989,Best Actor in a Supporting Role,62nd,no
Marlon,Brando,A Dry White Season,1989,Best Actor in a Supporting Role,62nd,no
Martin,Landau,Crimes and Misdemeanors,1989,Best Actor in a Supporting Role,62nd,no
Joe,Pesci,GoodFellas,1990,Best Actor in a Supporting Role,63rd,yes
Bruce,Davison,Longtime Companion,1990,Best Actor in a Supporting Role,63rd,no
Andy,García,The Godfather Part III,1990,Best Actor in a Supporting Role,63rd,no
Graham,Greene,Dances with Wolves,1990,Best Actor in a Supporting Role,63rd,no
Al,Pacino,Dick Tracy,1990,Best Actor in a Supporting Role,63rd,no
Jack,Palance,City Slickers,1991,Best Actor in a Supporting Role,64th,yes
Tommy,Lee Jones,JFK,1991,Best Actor in a Supporting Role,64th,no
Harvey,Keitel,Bugsy,1991,Best Actor in a Supporting Role,64th,no
Michael,Lerner,Barton Fink,1991,Best Actor in a Supporting Role,64th,no
Gene,Hackman,Unforgiven,1992,Best Actor in a Supporting Role,65th,yes
Jaye,Davidson,The Crying Game,1992,Best Actor in a Supporting Role,65th,no
Jack,Nicholson,A Few Good Men,1992,Best Actor in a Supporting Role,65th,no
Al,Pacino,Glengarry Glen Ross,1992,Best Actor in a Supporting Role,65th,no
David,Paymer,Mr. Saturday Night,1992,Best Actor in a Supporting Role,65th,no
Tommy,Lee Jones,The Fugitive,1993,Best Actor in a Supporting Role,66th,yes
Leonardo,DiCaprio,What's Eating Gilbert Grape,1993,Best Actor in a Supporting Role,66th,no
Ralph,Fiennes,Schindler's List,1993,Best Actor in a Supporting Role,66th,no
John,Malkovich,In the Line of Fire,1993,Best Actor in a Supporting Role,66th,no
Pete,Postlethwaite,In the Name of the Father,1993,Best Actor in a Supporting Role,66th,no
Martin,Landau,Ed Wood,1994,Best Actor in a Supporting Role,67th,yes
Samuel,L. Jackson,Pulp Fiction,1994,Best Actor in a Supporting Role,67th,no
Chazz,Palminteri,Bullets over Broadway,1994,Best Actor in a Supporting Role,67th,no
Paul,Scofield,Quiz Show,1994,Best Actor in a Supporting Role,67th,no
