firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Anjelica,Huston,Prizzi's Honor,1985,Best Actress in a Supporting Role,58th,yes
Margaret,Avery,The Color Purple,1985,Best Actress in a Supporting Role,58th,no
Amy,Madigan,Twice in a Lifetime,1985,Best Actress in a Supporting Role,58th,no
Meg,Tilly,Agnes of God,1985,Best Actress in a Supporting Role,58th,no
Oprah,Winfrey,The Color Purple,1985,Best Actress in a Supporting Role,58th,no
Dianne,Wiest,Hannah and Her Sisters,1986,Best Actress in a Supporting Role,59th,yes
Tess,Harper,Crimes of the Heart,1986,Best Actress in a Supporting Role,59th,no
Piper,Laurie,Children of a Lesser God,1986,Best Actress in a Supporting Role,59th,no
Mary,Elizabeth Mastrantonio,The Color of Money,1986,Best Actress in a Supporting Role,59th,no
Maggie,Smith,A Room with a View,1986,Best Actress in a Supporting Role,59th,no
Olympia,Dukakis,Moonstruck,1987,Best Actress in a Supporting Role,60th,yes
Norma,Aleandro,Gaby: A True Story,1987,Best Actress in a Supporting Role,60th,no
Anne,Archer,Fatal Attraction,1987,Best Actress in a Supporting Role,60th,no
Anne,Ramsey,Throw Momma from the Train,1987,Best Actress in a Supporting Role,60th,no
Ann,Sothern,The Whales of August,1987,Best Actress in a Supporting Role,60th,no
Geena,Davis,The Accidental Tourist,1988,Best Actress in a Supporting Role,61st,yes
Joan,Cusack,Working Girl,1988,Best Actress in a Supporting Role,61st,no
Frances,McDormand,Mississippi Burning,1988,Best Actress in a Supporting Role,61st,no
Michelle,Pfeiffer,Dangerous Liaisons,1988,Best Actress in a Supporting Role,61st,no
Sigourney,Weaver,Working Girl,1988,Best Actress in a Supporting Role,61st,no
Brenda,Fricker,My Left Foot,1989,Best Actress in a Supporting Role,62nd,yes
Anjelica,Huston,"Enemies, A Love Story",1989,Best Actress in a Supporting Role,62nd,no
Julia,Roberts,Steel Magnolias,1989,Best Actress in a Supporting Role,62nd,no
Dianne,Wiest,Parenthood,1989,Best Actress in a Supporting Role,62nd,no
Whoopi,Goldberg,Ghost,1990,Best Actress in a Supporting Role,63rd,yes
Annette,Bening,The Grifters,1990,Best Actress in a Supporting Role,63rd,no
Lorraine,Bracco,GoodFellas,1990,Best Actress in a Supporting Role,63rd,no
Diane,Ladd,Wild at Heart,1990,Best Actress in a Supporting Role,63rd,no
Mary,McDonnell,Dances with Wolves,1990,Best Actress in a Supporting Role,63rd,no
Mercedes,Ruehl,The Fisher King,1991,Best Actress in a Supporting Role,64th,yes
Diane,Ladd,Rambling Rose,1991,Best Actress in a Supporting Role,64th,no
Juliette,Lewis,Cape Fear,1991,Best Actress in a Supporting Role,64th,no
Kate,Nelligan,The Prince of Tides,1991,Best Actress in a Supporting Role,64th,no
Jessica,Tandy,Fried Green Tomatoes,1991,Best Actress in a Supporting Role,64th,no
Marisa,Tomei,My Cousin Vinny,1992,Best Actress in a Supporting Role,65th,yes
Judy,Davis,Husbands and Wives,1992,Best Actress in a Supporting Role,65th,no
Joan,Plowright,Enchanted April,1992,Best Actress in a Supporting Role,65th,no
Vanessa,Redgrave,Howards End,1992,Best Actress in a Supporting Role,65th,no
Miranda,Richardson,Damage,1992,Best Actress in a Supporting Role,65th,no
Anna,Paquin,The Piano,1993,Best Actress in a Supporting Role,66th,yes
Holly,Hunter,The Firm,1993,Best Actress in a Supporting Role,66th,no
Rosie,Perez,Fearless,1993,Best Actress in a Supporting Role,66th,no
Winona,Ryder,The Age of Innocence,1993,Best Actress in a Supporting Role,66th,no
Emma,Thompson,In the Name of the Father,1993,Best Actress in a Supporting Role,66th,no
Dianne,Wiest,Bullets Over Broadway,1994,Best Actress in a Supporting Role,67th,yes
Rosemary,Harris,Tom & Viv,1994,Best Actress in a Supporting Role,67th,no
Helen,Mirren,The Madness of King George,1994,Best Actress in a Supporting Role,67th,no
Uma,Thurman,Pulp Fiction,1994,Best Actress in a Supporting Role,67th,no
Jennifer,Tilly,Bullets Over Broadway,1994,Best Actress in a Supporting Role,67th,no
Mira,Sorvino,Mighty Aphrodite,1995,Best Actress in a Supporting Role,68th,yes
Joan,Allen,Nixon,1995,Best Actress in a Supporting Role,68th,no
Kathleen,Quinlan,Apollo 13,1995,Best Actress in a Supporting Role,68th,no
Mare,Winningham,Georgia,1995,Best Actress in a Supporting Role,68th,no
Kate,Winslet,Sense and Sensibility,1995,Best Actress in a Supporting Role,68th,no
Juliette,Binoche,The English Patient,1996,Best Actress in a Supporting Role,69th,yes
Joan,Allen,The Crucible,1996,Best Actress in a Supporting Role,69th,no
Lauren,Bacall,The Mirror Has Two Faces,1996,Best Actress in a Supporting Role,69th,no
Barbara,Hershey,The Portrait of a Lady,1996,Best Actress in a Supporting Role,69th,no
Marianne,Jean-Baptiste,Secrets & Lies,1996,Best Actress in a Supporting Role,69th,no
Kim,Basinger,L.A. Confidential,1997,Best Actress in a Supporting Role,70th,yes
Joan,Cusack,In & Out,1997,Best Actress in a Supporting Role,70th,no
